x,y,LOCAL_DAY,VISIBILITY,WINDCHILL_FLAG,HUMIDEX,ID,PROVINCE_CODE,STATION_NAME,HUMIDEX_FLAG,TEMP_FLAG,PRECIP_AMOUNT_FLAG,VISIBILITY_FLAG,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY,WINDCHILL,DEW_POINT_TEMP_FLAG,LOCAL_YEAR,WEATHER_FRE_DESC,WEATHER_ENG_DESC,LOCAL_HOUR,STATION_PRESSURE,PRECIP_AMOUNT,UTC_YEAR,TEMP,RELATIVE_HUMIDITY_FLAG,LOCAL_DATE,LOCAL_MONTH,UTC_DAY,WIND_DIRECTION_FLAG,CLIMATE_IDENTIFIER,WIND_SPEED,WIND_DIRECTION,UTC_MONTH,DEW_POINT_TEMP,WIND_SPEED_FLAG,UTC_DATE
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.11,ON,KINGSTON CLIMATE,,,,,,58,-8,,2020,ND,NA,11,101.98,0,2020,-2.7,,2020-11-24 11:00:00,11,24,,6104142,17,1,11,-9.9,,2020-11-24T16:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.12,ON,KINGSTON CLIMATE,,,,,,54,-6,,2020,ND,NA,12,101.94,0,2020,-2.8,,2020-11-24 12:00:00,11,24,,6104142,8,36,11,-10.9,,2020-11-24T17:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.13,ON,KINGSTON CLIMATE,,,,,,54,-6,,2020,ND,NA,13,101.89,0,2020,-2.0,,2020-11-24 13:00:00,11,24,,6104142,11,6,11,-9.9,,2020-11-24T18:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.14,ON,KINGSTON CLIMATE,,,,,,50,-6,,2020,ND,NA,14,101.87,0,2020,-2.0,,2020-11-24 14:00:00,11,24,,6104142,10,2,11,-11.0,,2020-11-24T19:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.15,ON,KINGSTON CLIMATE,,,,,,48,-5,,2020,ND,NA,15,101.89,0,2020,-2.3,,2020-11-24 15:00:00,11,24,,6104142,7,4,11,-11.8,,2020-11-24T20:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.16,ON,KINGSTON CLIMATE,,,,,,58,-7,,2020,ND,NA,16,101.9,0,2020,-3.2,,2020-11-24 16:00:00,11,24,,6104142,10,6,11,-10.2,,2020-11-24T21:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.17,ON,KINGSTON CLIMATE,,,,,,58,-8,,2020,ND,NA,17,101.85,0,2020,-3.5,,2020-11-24 17:00:00,11,24,,6104142,12,5,11,-10.5,,2020-11-24T22:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.18,ON,KINGSTON CLIMATE,,,,,,61,-8,,2020,ND,NA,18,101.85,0,2020,-3.8,,2020-11-24 18:00:00,11,24,,6104142,9,5,11,-10.2,,2020-11-24T23:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.19,ON,KINGSTON CLIMATE,,,,,,62,-9,,2020,ND,NA,19,101.84,0,2020,-4.1,,2020-11-24 19:00:00,11,25,,6104142,12,5,11,-10.4,,2020-11-25T00:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.20,ON,KINGSTON CLIMATE,,,,,,64,-9,,2020,ND,NA,20,101.77,0,2020,-4.0,,2020-11-24 20:00:00,11,25,,6104142,13,6,11,-9.7,,2020-11-25T01:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.21,ON,KINGSTON CLIMATE,,,,,,68,-9,,2020,ND,NA,21,101.73,0,2020,-4.1,,2020-11-24 21:00:00,11,25,,6104142,14,6,11,-9.2,,2020-11-25T02:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.22,ON,KINGSTON CLIMATE,,,,,,71,-9,,2020,ND,NA,22,101.66,0,2020,-3.9,,2020-11-24 22:00:00,11,25,,6104142,14,5,11,-8.4,,2020-11-25T03:00:00
-76.59944444444444,44.223333333333336,24,,,,6104142.2020.11.24.23,ON,KINGSTON CLIMATE,,,,,,72,-9,,2020,ND,NA,23,101.49,0,2020,-3.8,,2020-11-24 23:00:00,11,25,,6104142,15,5,11,-8.0,,2020-11-25T04:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.0,ON,KINGSTON CLIMATE,,,,,,72,-8,,2020,ND,NA,0,101.43,0,2020,-3.3,,2020-11-25 00:00:00,11,25,,6104142,13,6,11,-7.5,,2020-11-25T05:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.1,ON,KINGSTON CLIMATE,,,,,,75,-8,,2020,ND,NA,1,101.34,0,2020,-3.2,,2020-11-25 01:00:00,11,25,,6104142,15,6,11,-7.0,,2020-11-25T06:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.2,ON,KINGSTON CLIMATE,,,,,,91,-9,,2020,ND,NA,2,101.24,0.6,2020,-3.7,,2020-11-25 02:00:00,11,25,,6104142,17,6,11,-5.0,,2020-11-25T07:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.3,ON,KINGSTON CLIMATE,,,,,,93,-9,,2020,ND,NA,3,101.19,0.6,2020,-3.4,,2020-11-25 03:00:00,11,25,,6104142,15,7,11,-4.4,,2020-11-25T08:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.4,ON,KINGSTON CLIMATE,,,,,,93,-8,,2020,ND,NA,4,101.1,0.8,2020,-3.0,,2020-11-25 04:00:00,11,25,,6104142,13,6,11,-3.9,,2020-11-25T09:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.5,ON,KINGSTON CLIMATE,,,,,,94,-6,,2020,ND,NA,5,101.04,0.2,2020,-2.4,,2020-11-25 05:00:00,11,25,,6104142,11,5,11,-3.3,,2020-11-25T10:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.6,ON,KINGSTON CLIMATE,,,,,,97,-4,,2020,ND,NA,6,100.94,1,2020,-0.3,,2020-11-25 06:00:00,11,25,,6104142,13,8,11,-0.7,,2020-11-25T11:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.7,ON,KINGSTON CLIMATE,,,,,,72,,,2020,ND,NA,7,100.88,0.5,2020,4.6,,2020-11-25 07:00:00,11,25,,6104142,29,16,11,0.1,,2020-11-25T12:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.8,ON,KINGSTON CLIMATE,,,,,,73,,,2020,ND,NA,8,100.83,0,2020,4.9,,2020-11-25 08:00:00,11,25,,6104142,29,16,11,0.4,,2020-11-25T13:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.9,ON,KINGSTON CLIMATE,,,,,,72,,,2020,ND,NA,9,100.84,0,2020,5.4,,2020-11-25 09:00:00,11,25,,6104142,33,17,11,0.7,,2020-11-25T14:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.10,ON,KINGSTON CLIMATE,,,,,,74,,,2020,ND,NA,10,100.8,0,2020,5.8,,2020-11-25 10:00:00,11,25,,6104142,31,17,11,1.5,,2020-11-25T15:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.11,ON,KINGSTON CLIMATE,,,,,,73,,,2020,ND,NA,11,100.78,0,2020,6.6,,2020-11-25 11:00:00,11,25,,6104142,28,17,11,2.0,,2020-11-25T16:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.12,ON,KINGSTON CLIMATE,,,,,,76,,,2020,ND,NA,12,100.71,0,2020,6.8,,2020-11-25 12:00:00,11,25,,6104142,28,17,11,2.9,,2020-11-25T17:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.13,ON,KINGSTON CLIMATE,,,,,,67,,,2020,ND,NA,13,100.69,0,2020,7.9,,2020-11-25 13:00:00,11,25,,6104142,29,18,11,2.3,,2020-11-25T18:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.14,ON,KINGSTON CLIMATE,,,,,,69,,,2020,ND,NA,14,100.64,0,2020,8.0,,2020-11-25 14:00:00,11,25,,6104142,29,18,11,2.7,,2020-11-25T19:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.15,ON,KINGSTON CLIMATE,,,,,,72,,,2020,ND,NA,15,100.59,0,2020,8.4,,2020-11-25 15:00:00,11,25,,6104142,28,18,11,3.6,,2020-11-25T20:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.16,ON,KINGSTON CLIMATE,,,,,,72,,,2020,ND,NA,16,100.61,0,2020,8.4,,2020-11-25 16:00:00,11,25,,6104142,24,18,11,3.7,,2020-11-25T21:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.17,ON,KINGSTON CLIMATE,,,,,,75,,,2020,ND,NA,17,100.61,0,2020,8.5,,2020-11-25 17:00:00,11,25,,6104142,21,18,11,4.4,,2020-11-25T22:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.18,ON,KINGSTON CLIMATE,,,,,,77,,,2020,ND,NA,18,100.62,0,2020,8.5,,2020-11-25 18:00:00,11,25,,6104142,20,17,11,4.6,,2020-11-25T23:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.19,ON,KINGSTON CLIMATE,,,,,,74,,,2020,ND,NA,19,100.65,0,2020,8.5,,2020-11-25 19:00:00,11,26,,6104142,28,18,11,4.1,,2020-11-26T00:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.20,ON,KINGSTON CLIMATE,,,,,,90,,,2020,ND,NA,20,100.68,0,2020,7.5,,2020-11-25 20:00:00,11,26,,6104142,25,18,11,6.0,,2020-11-26T01:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.21,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,21,100.61,1.2,2020,7.2,,2020-11-25 21:00:00,11,26,,6104142,24,17,11,6.2,,2020-11-26T02:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.22,ON,KINGSTON CLIMATE,,,,,,93,,,2020,ND,NA,22,100.61,1.3,2020,7.2,,2020-11-25 22:00:00,11,26,,6104142,25,17,11,6.1,,2020-11-26T03:00:00
-76.59944444444444,44.223333333333336,25,,,,6104142.2020.11.25.23,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,23,100.54,1.5,2020,7.1,,2020-11-25 23:00:00,11,26,,6104142,21,15,11,6.2,,2020-11-26T04:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.0,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,0,100.49,1.1,2020,7.2,,2020-11-26 00:00:00,11,26,,6104142,21,14,11,6.3,,2020-11-26T05:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.1,ON,KINGSTON CLIMATE,,,,,,92,,,2020,ND,NA,1,100.39,0.6,2020,7.2,,2020-11-26 01:00:00,11,26,,6104142,12,13,11,6.1,,2020-11-26T06:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.2,ON,KINGSTON CLIMATE,,,,,,93,,,2020,ND,NA,2,100.31,0,2020,7.0,,2020-11-26 02:00:00,11,26,,6104142,9,11,11,6.0,,2020-11-26T07:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.3,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,3,100.21,0,2020,6.9,,2020-11-26 03:00:00,11,26,,6104142,5,11,11,6.2,,2020-11-26T08:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.4,ON,KINGSTON CLIMATE,,,,,,96,,,2020,ND,NA,4,100.12,0,2020,6.6,,2020-11-26 04:00:00,11,26,,6104142,6,7,11,6.0,,2020-11-26T09:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.5,ON,KINGSTON CLIMATE,,,,,,97,,,2020,ND,NA,5,100.04,0,2020,6.5,,2020-11-26 05:00:00,11,26,,6104142,8,8,11,6.0,,2020-11-26T10:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.6,ON,KINGSTON CLIMATE,,,,,,97,,,2020,ND,NA,6,100.05,0,2020,6.7,,2020-11-26 06:00:00,11,26,,6104142,5,8,11,6.2,,2020-11-26T11:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.7,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,7,99.97,1.2,2020,7.3,,2020-11-26 07:00:00,11,26,,6104142,11,10,11,6.6,,2020-11-26T12:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.8,ON,KINGSTON CLIMATE,,,,,,96,,,2020,ND,NA,8,99.99,0.3,2020,7.8,,2020-11-26 08:00:00,11,26,,6104142,5,12,11,7.2,,2020-11-26T13:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.9,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,9,99.97,0.5,2020,8.6,,2020-11-26 09:00:00,11,26,,6104142,8,12,11,7.8,,2020-11-26T14:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.10,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,10,99.97,0.3,2020,9.1,,2020-11-26 10:00:00,11,26,,6104142,10,14,11,8.2,,2020-11-26T15:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.11,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,11,99.96,0.4,2020,9.1,,2020-11-26 11:00:00,11,26,,6104142,10,15,11,8.3,,2020-11-26T16:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.12,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,12,99.92,0,2020,9.5,,2020-11-26 12:00:00,11,26,,6104142,13,18,11,8.5,,2020-11-26T17:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.13,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,13,99.92,0,2020,9.6,,2020-11-26 13:00:00,11,26,,6104142,8,18,11,8.8,,2020-11-26T18:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.14,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,14,99.93,0,2020,10.1,,2020-11-26 14:00:00,11,26,,6104142,10,19,11,9.1,,2020-11-26T19:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.15,ON,KINGSTON CLIMATE,,,,,,93,,,2020,ND,NA,15,99.97,0,2020,10.0,,2020-11-26 15:00:00,11,26,,6104142,12,20,11,9.0,,2020-11-26T20:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.16,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,16,100.05,0,2020,10.5,,2020-11-26 16:00:00,11,26,,6104142,17,23,11,9.7,,2020-11-26T21:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.17,ON,KINGSTON CLIMATE,,,,,,97,,,2020,ND,NA,17,100.1,0,2020,9.7,,2020-11-26 17:00:00,11,26,,6104142,17,23,11,9.2,,2020-11-26T22:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.18,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,18,100.2,0,2020,9.5,,2020-11-26 18:00:00,11,26,,6104142,14,25,11,8.8,,2020-11-26T23:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.19,ON,KINGSTON CLIMATE,,,,,,96,,,2020,ND,NA,19,100.29,0,2020,9.3,,2020-11-26 19:00:00,11,27,,6104142,13,24,11,8.8,,2020-11-27T00:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.20,ON,KINGSTON CLIMATE,,,,,,93,,,2020,ND,NA,20,100.35,0,2020,9.2,,2020-11-26 20:00:00,11,27,,6104142,15,24,11,8.2,,2020-11-27T01:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.21,ON,KINGSTON CLIMATE,,,,,,92,,,2020,ND,NA,21,100.39,0,2020,9.2,,2020-11-26 21:00:00,11,27,,6104142,13,23,11,7.9,,2020-11-27T02:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.22,ON,KINGSTON CLIMATE,,,,,,92,,,2020,ND,NA,22,100.43,0,2020,9.1,,2020-11-26 22:00:00,11,27,,6104142,17,23,11,7.8,,2020-11-27T03:00:00
-76.59944444444444,44.223333333333336,26,,,,6104142.2020.11.26.23,ON,KINGSTON CLIMATE,,,,,,92,,,2020,ND,NA,23,100.48,0,2020,8.7,,2020-11-26 23:00:00,11,27,,6104142,16,25,11,7.5,,2020-11-27T04:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.0,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,0,100.54,0,2020,8.0,,2020-11-27 00:00:00,11,27,,6104142,12,27,11,7.1,,2020-11-27T05:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.1,ON,KINGSTON CLIMATE,,,,,,93,,,2020,ND,NA,1,100.56,0.1,2020,7.8,,2020-11-27 01:00:00,11,27,,6104142,11,27,11,6.8,,2020-11-27T06:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.2,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,2,100.61,0,2020,7.9,,2020-11-27 02:00:00,11,27,,6104142,7,24,11,7.0,,2020-11-27T07:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.3,ON,KINGSTON CLIMATE,,,,,,95,,,2020,ND,NA,3,100.61,0,2020,7.7,,2020-11-27 03:00:00,11,27,,6104142,8,26,11,6.9,,2020-11-27T08:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.4,ON,KINGSTON CLIMATE,,,,,,86,,,2020,ND,NA,4,100.66,0,2020,6.8,,2020-11-27 04:00:00,11,27,,6104142,10,28,11,4.6,,2020-11-27T09:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.5,ON,KINGSTON CLIMATE,,,,,,87,,,2020,ND,NA,5,100.66,0,2020,6.4,,2020-11-27 05:00:00,11,27,,6104142,8,29,11,4.3,,2020-11-27T10:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.6,ON,KINGSTON CLIMATE,,,,,,89,,,2020,ND,NA,6,100.67,0,2020,6.0,,2020-11-27 06:00:00,11,27,,6104142,3,1,11,4.4,,2020-11-27T11:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.7,ON,KINGSTON CLIMATE,,,,,,89,,,2020,ND,NA,7,100.7,0,2020,6.0,,2020-11-27 07:00:00,11,27,,6104142,6,22,11,4.2,,2020-11-27T12:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.8,ON,KINGSTON CLIMATE,,,,,,86,,,2020,ND,NA,8,100.72,0,2020,6.3,,2020-11-27 08:00:00,11,27,,6104142,6,20,11,4.2,,2020-11-27T13:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.9,ON,KINGSTON CLIMATE,,,,,,81,,,2020,ND,NA,9,100.72,0,2020,7.2,,2020-11-27 09:00:00,11,27,,6104142,4,21,11,4.2,,2020-11-27T14:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.10,ON,KINGSTON CLIMATE,,,,,,82,,,2020,ND,NA,10,100.71,0,2020,7.7,,2020-11-27 10:00:00,11,27,,6104142,6,22,11,4.9,,2020-11-27T15:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.11,ON,KINGSTON CLIMATE,,,,,,82,,,2020,ND,NA,11,100.64,0,2020,8.3,,2020-11-27 11:00:00,11,27,,6104142,8,20,11,5.4,,2020-11-27T16:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.12,ON,KINGSTON CLIMATE,,,,,,85,,,2020,ND,NA,12,100.58,0,2020,8.4,,2020-11-27 12:00:00,11,27,,6104142,12,19,11,6.0,,2020-11-27T17:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.13,ON,KINGSTON CLIMATE,,,,,,80,,,2020,ND,NA,13,100.51,0,2020,8.3,,2020-11-27 13:00:00,11,27,,6104142,14,22,11,5.1,,2020-11-27T18:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.14,ON,KINGSTON CLIMATE,,,,,,71,,,2020,ND,NA,14,100.45,0,2020,8.2,,2020-11-27 14:00:00,11,27,,6104142,15,23,11,3.4,,2020-11-27T19:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.15,ON,KINGSTON CLIMATE,,,,,,71,,,2020,ND,NA,15,100.45,0,2020,7.9,,2020-11-27 15:00:00,11,27,,6104142,17,22,11,3.0,,2020-11-27T20:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.16,ON,KINGSTON CLIMATE,,,,,,74,,,2020,ND,NA,16,100.42,0,2020,7.5,,2020-11-27 16:00:00,11,27,,6104142,11,25,11,3.1,,2020-11-27T21:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.17,ON,KINGSTON CLIMATE,,,,,,73,,,2020,ND,NA,17,100.41,0,2020,7.3,,2020-11-27 17:00:00,11,27,,6104142,14,24,11,2.8,,2020-11-27T22:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.18,ON,KINGSTON CLIMATE,,,,,,79,,,2020,ND,NA,18,100.39,0,2020,6.7,,2020-11-27 18:00:00,11,27,,6104142,10,22,11,3.4,,2020-11-27T23:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.19,ON,KINGSTON CLIMATE,,,,,,78,,,2020,ND,NA,19,100.4,0,2020,6.8,,2020-11-27 19:00:00,11,28,,6104142,11,23,11,3.2,,2020-11-28T00:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.20,ON,KINGSTON CLIMATE,,,,,,81,,,2020,ND,NA,20,100.4,0,2020,6.9,,2020-11-27 20:00:00,11,28,,6104142,10,24,11,3.9,,2020-11-28T01:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.21,ON,KINGSTON CLIMATE,,,,,,80,,,2020,ND,NA,21,100.37,0,2020,6.7,,2020-11-27 21:00:00,11,28,,6104142,13,25,11,3.6,,2020-11-28T02:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.22,ON,KINGSTON CLIMATE,,,,,,79,,,2020,ND,NA,22,100.36,0,2020,6.5,,2020-11-27 22:00:00,11,28,,6104142,10,25,11,3.2,,2020-11-28T03:00:00
-76.59944444444444,44.223333333333336,27,,,,6104142.2020.11.27.23,ON,KINGSTON CLIMATE,,,,,,83,,,2020,ND,NA,23,100.33,0,2020,5.8,,2020-11-27 23:00:00,11,28,,6104142,5,26,11,3.1,,2020-11-28T04:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.0,ON,KINGSTON CLIMATE,,,,,,85,,,2020,ND,NA,0,100.29,0.1,2020,5.8,,2020-11-28 00:00:00,11,28,,6104142,7,25,11,3.4,,2020-11-28T05:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.1,ON,KINGSTON CLIMATE,,,,,,84,,,2020,ND,NA,1,100.24,0,2020,5.6,,2020-11-28 01:00:00,11,28,,6104142,10,27,11,3.2,,2020-11-28T06:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.2,ON,KINGSTON CLIMATE,,,,,,86,,,2020,ND,NA,2,100.18,0,2020,5.2,,2020-11-28 02:00:00,11,28,,6104142,8,28,11,3.0,,2020-11-28T07:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.3,ON,KINGSTON CLIMATE,,,,,,87,,,2020,ND,NA,3,100.19,0,2020,5.2,,2020-11-28 03:00:00,11,28,,6104142,6,25,11,3.2,,2020-11-28T08:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.4,ON,KINGSTON CLIMATE,,,,,,88,,,2020,ND,NA,4,100.13,0,2020,4.8,,2020-11-28 04:00:00,11,28,,6104142,0,0,11,2.9,,2020-11-28T09:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.5,ON,KINGSTON CLIMATE,,,,,,86,,,2020,ND,NA,5,100.18,0,2020,5.2,,2020-11-28 05:00:00,11,28,,6104142,9,25,11,3.2,,2020-11-28T10:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.6,ON,KINGSTON CLIMATE,,,,,,88,,,2020,ND,NA,6,100.17,0,2020,4.5,,2020-11-28 06:00:00,11,28,,6104142,6,27,11,2.8,,2020-11-28T11:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.7,ON,KINGSTON CLIMATE,,,,,,92,,,2020,ND,NA,7,100.16,0,2020,3.8,,2020-11-28 07:00:00,11,28,,6104142,4,28,11,2.7,,2020-11-28T12:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.8,ON,KINGSTON CLIMATE,,,,,,91,,,2020,ND,NA,8,100.18,0,2020,4.6,,2020-11-28 08:00:00,11,28,,6104142,5,24,11,3.3,,2020-11-28T13:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.9,ON,KINGSTON CLIMATE,,,,,,90,,,2020,ND,NA,9,100.24,0.9,2020,3.7,,2020-11-28 09:00:00,11,28,,6104142,16,31,11,2.2,,2020-11-28T14:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.10,ON,KINGSTON CLIMATE,,,,,,87,,,2020,ND,NA,10,100.29,0,2020,4.5,,2020-11-28 10:00:00,11,28,,6104142,14,29,11,2.5,,2020-11-28T15:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.11,ON,KINGSTON CLIMATE,,,,,,74,,,2020,ND,NA,11,100.29,0,2020,5.7,,2020-11-28 11:00:00,11,28,,6104142,21,28,11,1.5,,2020-11-28T16:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.12,ON,KINGSTON CLIMATE,,,,,,65,,,2020,ND,NA,12,100.3,0,2020,6.6,,2020-11-28 12:00:00,11,28,,6104142,24,28,11,0.5,,2020-11-28T17:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.13,ON,KINGSTON CLIMATE,,,,,,54,,,2020,ND,NA,13,100.34,0,2020,6.1,,2020-11-28 13:00:00,11,28,,6104142,23,27,11,-2.6,,2020-11-28T18:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.14,ON,KINGSTON CLIMATE,,,,,,53,,,2020,ND,NA,14,100.38,0,2020,6.5,,2020-11-28 14:00:00,11,28,,6104142,23,28,11,-2.4,,2020-11-28T19:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.15,ON,KINGSTON CLIMATE,,,,,,57,,,2020,ND,NA,15,100.35,0,2020,5.8,,2020-11-28 15:00:00,11,28,,6104142,18,27,11,-2.0,,2020-11-28T20:00:00
-76.59944444444444,44.223333333333336,28,,,,6104142.2020.11.28.16,ON,KINGSTON CLIMATE,,,,,,57,,,2020,ND,NA,16,100.37,0,2020,6.1,,2020-11-28 16:00:00,11,28,,6104142,22,25,11,-1.8,,2020-11-28T21:00:00
